tweet_id	id	name	location	url	description	followers_count	favourites_count	statuses_count	created_at	utc_offset	time_zone	profile_background_color	profile_background_image_url	profile_background_image_url_https	profile_background_tile	profile_link_color	profile_sidebar_border_color	profile_sidebar_fill_color	profile_text_color	profile_use_background_image	profile_image_url	default_profile	default_profile_image	following	follow_request_sent	notifications
870435566449557504	601433513	Sunshine L. ud83cudf08ud83dudc8au267fu26a7ud83cudf3b	Middle Tennessee	http://www.youcaring.com/JenniferMartinBeatingBreastCancer	27. Parent. #Disabled & ND #queer ace enby, social & disability justice. #BPD #cPTSD #MDD #Fibromyalgia #Spoonie. Newbie antifa. Study u65e5u672cu8a9e. ud83dudc96 cats! ud83dudc31 Ey/they	49	822	196	Thu Jun 07 01:08:15 +0000 2012	-18000	America/Chicago	000000	http://abs.twimg.com/images/themes/theme15/bg.png	https://abs.twimg.com/images/themes/theme15/bg.png	False	981CEB	000000	000000	000000	False	http://pbs.twimg.com/profile_images/867493940571844610/nMBsa6td_normal.jpg	False	False	None	None	None
870435573403574272	2588507263	sam	None	None	Homophobic???? I'll have you know I love the LMFAO+ community	5658	40063	44538	Thu Jun 26 00:18:10 +0000 2014	-25200	Pacific Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/870400539929882624/dhaPFBwy_normal.jpg	True	False	None	None	None
870435574582083588	1948533246	Omar	South Texas	None	I'm not a good person, or a bad person. I'm a complex amalgam of positive and negative personality traits that emerge or not, depending on circumstances.	164	24	792	Wed Oct 09 04:22:44 +0000 2013	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/817280210181718017/aXGy69ad_normal.jpg	True	False	None	None	None
870435575735750660	119622634	Tabonymous	Cincinnati, OH	http://jtabon.tumblr.com	Why, who wants to know?	104	1299	46719	Thu Mar 04 04:54:55 +0000 2010	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/743321443853754369/SIFWiwLk_normal.jpg	True	False	None	None	None
870435577308565504	826929864884232194	aquariusu2022ud83dudc45u2652ufe0fud83dudda4	Loganville, GA	None	biud83cudf08 u2022 Mackenzieu2728u2022 5'6u2022 single u2022 danceru2022 #team darkskinu2022 made in VAu2022 ATL Livin'	39	2780	163	Wed Feb 01 23:06:58 +0000 2017	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/838217240675745792/WSwxi-Fk_normal.jpg	True	False	None	None	None
870435578516566016	330012555	Anointyd Collins	CLE raised me 	None	Unfriendly black hottie | BGSU 2019 | BackIIReality Radio Personality| Valor| #BlackLivesMatter #BlackMenMatter|	812	64111	31285	Tue Jul 05 23:44:05 +0000 2011	-18000	Quito	491F57	http://pbs.twimg.com/profile_background_images/737458113/49e5868c1962b07d0a05269cb7cd371e.png	https://pbs.twimg.com/profile_background_images/737458113/49e5868c1962b07d0a05269cb7cd371e.png	True	004D69	000000	949494	5CFAFF	True	http://pbs.twimg.com/profile_images/850842532107956224/JgIFtKya_normal.jpg	False	False	None	None	None
870435579225362432	325243789	Nate green	None	None	I am a pokemon lover till the end and i am kid at heart so deal with it and i love Atc the band.	350	30106	41604	Mon Jun 27 23:59:37 +0000 2011	-18000	Quito	000000	http://pbs.twimg.com/profile_background_images/675913945035759616/RsdZ66JM.jpg	https://pbs.twimg.com/profile_background_images/675913945035759616/RsdZ66JM.jpg	False	000000	000000	000000	000000	True	http://pbs.twimg.com/profile_images/618529014857211904/6yH2etgm_normal.jpg	False	False	None	None	None
870435580349476867	2593664681	Maddy Burke	None	http://maddyyburkee.vsco.co	None	356	14678	11260	Mon Jun 09 01:46:14 +0000 2014	-14400	Eastern Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/868569699302465543/1neFtq6M_normal.jpg	True	False	None	None	None
870435581230297088	749405898297077760	Lexie Burkle	Land of No Misogyny	None	voltron and atla is everything	50	1021	1479	Sun Jul 03 00:54:24 +0000 2016	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/866749087709900800/ZJEkF5Md_normal.jpg	True	False	None	None	None
870435582417162240	1618180070	#JeSoutiensMwasi	saigon	https://twitter.com/chandlerbinq	@phrazesyoung: ok honestly their helmets make them look so s*xy I can't believe I'm saying it but i	1740	127799	153987	Wed Jul 24 16:50:58 +0000 2013	25200	Jakarta	F5F5DC	http://pbs.twimg.com/profile_background_images/689141221600571392/rnojdald.png	https://pbs.twimg.com/profile_background_images/689141221600571392/rnojdald.png	True	EAC117	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/869589519003140096/-82jossZ_normal.jpg	False	False	None	None	None
870431290255970305	444955428	Kyshira Moffett, MBA	IG & Snapchat: Kyshira	https://www.thisishermovement.com/bombshellofalltrades	Brand Strategist | Biz & Lifestyle Blogger | Author | Bombshell | My Brands @_HERmovement @hustleHERway @LoaBCosmetics @the_ksm_group	5078	2786	46789	Fri Dec 23 20:56:04 +0000 2011	-14400	Eastern Time (US & Canada)	000000	http://pbs.twimg.com/profile_background_images/624191542077452288/dI9ioDDe.jpg	https://pbs.twimg.com/profile_background_images/624191542077452288/dI9ioDDe.jpg	True	FF0089	FFFFFF	000000	000000	True	http://pbs.twimg.com/profile_images/868934641532710912/BztNrtIZ_normal.jpg	False	False	None	None	None
870435585307156480	2922543346	uKNO Marley ud83dudc10ud83dudcaf	Pittsburgh, PA	None	In the woods chillin, im done here. #uKNO #aCUTabove #PS4 #Rastafarian #CoffeeIsLife u2615ufe0fud83dude09ud83cuddfaud83cuddf8  Lead #PittsburghStack @StackUpDotORG #StackTFup	1686	33222	32377	Mon Dec 15 06:44:41 +0000 2014	-14400	Eastern Time (US & Canada)	000000	http://pbs.twimg.com/profile_background_images/623639402309361664/QqlrmiTD.png	https://pbs.twimg.com/profile_background_images/623639402309361664/QqlrmiTD.png	True	89C9FA	000000	000000	000000	True	http://pbs.twimg.com/profile_images/840403405214482433/ZhS0Vu7k_normal.jpg	False	False	None	None	None
870435585856598017	52140899	Esosa	None	https://www.youtube.com/channel/UC7hvoIlNWA0U_Do5HkWrvjg	CREATOR & DIRECTOR OF @sipnspeak_ My tweets and opinions are my own!	1244	7800	90427	Mon Jun 29 18:27:24 +0000 2009	-36000	Hawaii	EBEBEB	http://pbs.twimg.com/profile_background_images/632357526730895360/7xVEPqXX.jpg	https://pbs.twimg.com/profile_background_images/632357526730895360/7xVEPqXX.jpg	True	ABB8C2	000000	84CF8D	080108	True	http://pbs.twimg.com/profile_images/869782280302190592/IEwoHkSN_normal.jpg	False	False	None	None	None
870435589375578112	939285121	rinky dink ud83cudf38	West Allis, WI	None	sc; jaricarinkk	239	5570	4888	Sat Nov 10 15:20:12 +0000 2012	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/837737137743216640/2iAgu06Z_normal.jpg	True	False	None	None	None
870435589891469313	393148881	yasi	BLACK LIVES MATTER 	None	im like leg hair.. u can try and get rid of me but I'm only gonna come back darker and thicker	798	31570	4720	Tue Oct 18 02:59:17 +0000 2011	-25200	Pacific Time (US & Canada)	E092C5	http://pbs.twimg.com/profile_background_images/432742764346765312/zJBC_r1-.png	https://pbs.twimg.com/profile_background_images/432742764346765312/zJBC_r1-.png	True	EB6FB1	FFFFFF	F6F6F6	333333	True	http://pbs.twimg.com/profile_images/825569861434802180/b2aqpY72_normal.jpg	False	False	None	None	None
870435597214765057	1297524624	jacqueline u2728	Schaumburg  u2708ufe0f Nashville 	None	love yourself, girl, or nobody will ud83dudc9e #TSU20	17936	51596	114416	Mon Mar 25 03:48:19 +0000 2013	-18000	Central Time (US & Canada)	EBEBEB	http://pbs.twimg.com/profile_background_images/378800000041883324/0203336cd8a6203d7e6e74e7f037b191.jpeg	https://pbs.twimg.com/profile_background_images/378800000041883324/0203336cd8a6203d7e6e74e7f037b191.jpeg	True	990000	000000	EFEFEF	333333	False	http://pbs.twimg.com/profile_images/870431494690533376/3mYTuHvA_normal.jpg	False	False	None	None	None
870435599081254912	863390154077196288	SUPREME BELIEBER ud83cudf10	Dover, DE	None	proud Air Force Daughter	627	674	3719	Sat May 13 13:47:08 +0000 2017	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/870311415864807425/1iHNidqD_normal.jpg	True	False	None	None	None
870435607499210752	880968926	De'De' u2022 nsfr	hell	http://dedecreates.tumblr.com	saw inception, or at least i dreamt i did u2022 she/her	426	77942	35093	Sun Oct 14 20:51:57 +0000 2012	-14400	Eastern Time (US & Canada)	C0DEED	http://pbs.twimg.com/profile_background_images/450828376933015553/486VQVoN.png	https://pbs.twimg.com/profile_background_images/450828376933015553/486VQVoN.png	True	919696	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/818542283947708416/vIOgvVZ7_normal.jpg	False	False	None	None	None
870435614063185921	22719989	yung ry u30e9u30a4u30a2u30f3	Vegas 	http://ryangirrl.tumblr.com	I'm into it. Just a cat that walks on two legs. Balance is key. Addicted to coke slurpees.	738	11007	22167	Wed Mar 04 02:24:00 +0000 2009	-25200	Pacific Time (US & Canada)	9AE4E8	http://pbs.twimg.com/profile_background_images/20467733/1.jpg	https://pbs.twimg.com/profile_background_images/20467733/1.jpg	True	0084B4	BDDCAD	DDFFCC	333333	True	http://pbs.twimg.com/profile_images/837821087056453632/cSEjfJS-_normal.jpg	False	False	None	None	None
870435617108353025	2538929207	sarah	New York, USA	None	an insomniac meets the girl of his dreams	122	1048	392	Sat May 10 11:56:12 +0000 2014	-10800	Atlantic Time (Canada)	C0DEED	http://pbs.twimg.com/profile_background_images/472539516578705408/oBLZq-r1.jpeg	https://pbs.twimg.com/profile_background_images/472539516578705408/oBLZq-r1.jpeg	True	C0D2F0	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/820111846074122242/C1DRpZDu_normal.jpg	False	False	None	None	None
870435617787850752	215133656	cats R us	venus	None	i like chocolate, sleeping all day, and cats.	450	2285	5113	Sat Nov 13 02:32:50 +0000 2010	None	None	FFFFFF	http://pbs.twimg.com/profile_background_images/378800000010868916/493b7464e9f58233132a3da835a69014.jpeg	https://pbs.twimg.com/profile_background_images/378800000010868916/493b7464e9f58233132a3da835a69014.jpeg	True	000000	000000	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/869564965421821956/7xVCRPWP_normal.jpg	False	False	None	None	None
870431292269228032	819740513830047744	sway	???	None	None	98	6457	3474	Fri Jan 13 02:59:03 +0000 2017	None	None	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	981CEB	000000	000000	000000	False	http://pbs.twimg.com/profile_images/870392166119591936/ltCgiGdq_normal.jpg	False	False	None	None	None
870435618379235329	403790672	Emily	Freehold, NJ	http://emilyypizza.vsco.co	what's my age again?	650	13444	13681	Thu Nov 03 00:39:05 +0000 2011	-14400	Eastern Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	F5ABB5	000000	000000	000000	False	http://pbs.twimg.com/profile_images/867571023184572416/-7A38JRB_normal.jpg	False	False	None	None	None
870435623701626880	2215243273	Justin	IV u00b7 VIII u00b7 MMXVII	http://twitch.tv/bernal	@Twitch Partner | @mattifying	3884	13302	32753	Tue Nov 26 06:40:28 +0000 2013	-18000	Central Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme15/bg.png	https://abs.twimg.com/images/themes/theme15/bg.png	False	ABB8C2	000000	000000	000000	False	http://pbs.twimg.com/profile_images/869969731062644736/1oBnNgz0_normal.jpg	False	False	None	None	None
870435623601004544	2909377207	Jocelyn xo	None	None	S N O O Z E F E S T	237	16209	9309	Mon Nov 24 19:16:33 +0000 2014	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/870340581670637568/CXcfvOqF_normal.jpg	True	False	None	None	None
870435625794760704	1035551485	Zuraida	Winter Haven, FL	http://Instagram.com/riiida_	cape verdean ud83cudde8ud83cuddfb | guatemalan ud83cuddecud83cuddf9 snapchat; zuraidaaa ud83cudf08	707	5808	13013	Tue Dec 25 20:21:59 +0000 2012	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/866742815140835333/NeLMoO0u_normal.jpg	True	False	None	None	None
870435632102875136	307711358	zulaika osman	None	None	live your life to the fullest ud83dude04	428	13350	13988	Mon May 30 04:39:53 +0000 2011	28800	Kuala Lumpur	131516	http://pbs.twimg.com/profile_background_images/485443748956880897/89K2cC4A.jpeg	https://pbs.twimg.com/profile_background_images/485443748956880897/89K2cC4A.jpeg	False	981CEB	000000	95E8EC	3C3940	True	http://pbs.twimg.com/profile_images/867604693836541952/jJmzY6EO_normal.jpg	False	False	None	None	None
870435637891125248	706172854346379265	Ketorolocou00ae	Triu00e1ngulo de las Bermudas	http://elix--r.tumblr.com	Runa | u264c | 19 | Chile | Help me Obi Juan whoever the fuck you are | Tell me everything about your OCs | My bae is the cutest @Cakefeat	97	4539	31342	Sat Mar 05 17:41:43 +0000 2016	-14400	Santiago	FFC2D2	http://pbs.twimg.com/profile_background_images/706205386228015104/MsayzmwG.jpg	https://pbs.twimg.com/profile_background_images/706205386228015104/MsayzmwG.jpg	False	FFCCFF	000000	000000	000000	False	http://pbs.twimg.com/profile_images/840307717856251905/FZMX8sl0_normal.jpg	False	False	None	None	None
870435639279276032	22801043	guera	Texas	None	cat hoarder, alcohol enthusiast, casually profane. #PLUR	836	22435	13556	Wed Mar 04 17:11:02 +0000 2009	-18000	Central Time (US & Canada)	B2DFDA	http://pbs.twimg.com/profile_background_images/228261463/IMG_0126_mod.jpg	https://pbs.twimg.com/profile_background_images/228261463/IMG_0126_mod.jpg	True	93A644	EEEEEE	FFFFFF	333333	True	http://pbs.twimg.com/profile_images/748702054248386560/m2BGqnKG_normal.jpg	False	False	None	None	None
870435639908380674	782059131226193920	u274cu20a6u00d8 u20b5u2c67u0142u2c60u2c60u274c	u274cLand Of The Braveu274c	None	u03b9u0442'u0455 u0442u03b9u043cu0454 #WeThePeople #TakeBack u03c9u043du03b1u0442'u0455 u03c3u03c5u044fu0455!! #Join u0442u043du0454 #Resistance u0442u03c3u2202u03b1u0443!!ud83dudea8u270a #Education #Wisdom #MentalHealth #AI #TEDx #TEDTalk #ForThePeople #Marijuana ud83dudcc8u300a	3366	4089	9592	Sat Oct 01 03:26:41 +0000 2016	None	None	000000	http://pbs.twimg.com/profile_background_images/838160418761818113/zOrOiGVr.jpg	https://pbs.twimg.com/profile_background_images/838160418761818113/zOrOiGVr.jpg	False	1DA1F2	000000	000000	000000	True	http://pbs.twimg.com/profile_images/865935498820206594/MnPsDNBh_normal.jpg	False	False	None	None	None
870435642450337794	821034527728476162	Anne Owen	Kansas, USA	None	psychologist who thinks trump and his lackeys must be removed from office. I'm afraid we're in the clutches of a vast right-wing conspiracy.	318	34895	15577	Mon Jan 16 16:41:00 +0000 2017	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/867588673545662465/1q4ouKLv_normal.jpg	True	False	None	None	None
870435647672041472	4042616834	laura	None	None	None	178	1986	71	Wed Oct 28 04:10:36 +0000 2015	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/870125725348646913/9W5Cs8za_normal.jpg	True	False	None	None	None
870431293443641344	835129412072923138	Lacey Trauger	None	None	I know I'm disgusting, but bear with me--                 GSMST Alumni ud83cudf38GSU '21	41	255	111	Fri Feb 24 14:09:02 +0000 2017	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/868522297048666112/OaL6wsa__normal.jpg	True	False	None	None	None
870435652092936192	740056856744185856	susana ud83eudd40	None	None	None	212	812	2843	Tue Jun 07 05:44:39 +0000 2016	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/849060786051833856/frRD447C_normal.jpg	True	False	None	None	None
870435653716135937	337373114	ud83dude37	spiral arm	http://greatdemon.tumblr.com	automobile industry	524	56578	274973	Sun Jul 17 22:52:08 +0000 2011	-25200	Pacific Time (US & Canada)	E81C4F	http://abs.twimg.com/images/themes/theme12/bg.gif	https://abs.twimg.com/images/themes/theme12/bg.gif	False	981CEB	000000	000000	000000	False	http://pbs.twimg.com/profile_images/858175657267806208/wZHdC65m_normal.jpg	False	False	None	None	None
870435653498089472	259199880	Parkinson's News	London	http://www.bioportfolio.com/parkinsons-disease	Track the latest #Parkinsons news, research, clinical trials, companies and reports. Continuously updated from 500+ news, research publications.	754	0	5031	Tue Mar 01 10:37:20 +0000 2011	None	None	C0DEED	http://pbs.twimg.com/profile_background_images/555930639/TWITTER_PIC_background_image_CAQJUKDH	https://pbs.twimg.com/profile_background_images/555930639/TWITTER_PIC_background_image_CAQJUKDH	False	0084B4	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/2231435594/FB_Profile_pic-brain_7__normal	False	False	None	None	None
870435653971976192	23135213	Offseason Doug	North Texas	None	BYU Sports. Twitter nice guy. Covfefe is my middle name.	1260	22188	29587	Fri Mar 06 23:23:34 +0000 2009	-18000	Central Time (US & Canada)	709397	http://pbs.twimg.com/profile_background_images/438319944896217089/U3E79Zi9.jpeg	https://pbs.twimg.com/profile_background_images/438319944896217089/U3E79Zi9.jpeg	False	3B94D9	FFFFFF	A0C5C7	333333	True	http://pbs.twimg.com/profile_images/855590544675831808/2aGC2JK6_normal.jpg	False	False	None	None	None
870435654370443264	29373256	Viviana Meju00eda	None	None	Historiadora	184	2981	5442	Tue Apr 07 03:45:47 +0000 2009	-25200	Pacific Time (US & Canada)	ACDED6	http://abs.twimg.com/images/themes/theme18/bg.gif	https://abs.twimg.com/images/themes/theme18/bg.gif	False	038543	EEEEEE	F6F6F6	333333	True	http://pbs.twimg.com/profile_images/556319274596597761/hxsJBVXs_normal.jpeg	False	False	None	None	None
870435655595184129	528228714	Joe.	None	None	None	934	12771	26227	Sun Mar 18 06:42:55 +0000 2012	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/869712217578418177/HA0SAKqH_normal.jpg	True	False	None	None	None
870435655729459200	348438430	Lloyd	Australia	http://www.thebodybalance.com.au	Traveling from place to place and meeting lots of great people. Decided to put everything in storage and hit the road, what a journey.	764	0	391	Thu Aug 04 12:44:07 +0000 2011	-36000	Hawaii	382523	http://abs.twimg.com/images/themes/theme5/bg.gif	https://abs.twimg.com/images/themes/theme5/bg.gif	False	4822E3	000000	99CC33	3E4415	True	http://pbs.twimg.com/profile_images/1484444215/twitterur_normal.JPG	False	False	None	None	None
870435656186552325	2331170732	em ud83dudc18	bay area, ca 	http://cringey.biz	I like a lot of music & go to a lot of shows	89	2287	2500	Fri Feb 07 02:38:17 +0000 2014	-25200	Pacific Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	981CEB	000000	000000	000000	False	http://pbs.twimg.com/profile_images/868291322762768384/w0ql-ol3_normal.jpg	False	False	None	None	None
870435662947913729	3012832887	lauu	Montru00e9al, Quu00e9bec	None	None	147	32915	14932	Mon Feb 02 19:36:13 +0000 2015	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/822059565449519104/S6gBVxXj_normal.jpg	True	False	None	None	None
870435669625253892	2450229984	Decisions Decisions	None	http://www.decisions-decisions.com/	Make the decision to create the life you deserve	1083	64	27063	Thu Apr 17 18:36:55 +0000 2014	3600	Dublin	C0DEED	http://pbs.twimg.com/profile_background_images/559028582794555393/EidMLA5b.jpeg	https://pbs.twimg.com/profile_background_images/559028582794555393/EidMLA5b.jpeg	True	0084B4	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/749905597496225792/aUGRcQoj_normal.jpg	False	False	None	None	None
870431302666911749	490724467	u20acindi uffe6ho?u264f	Florida	https://twitter.com/search?q=from:@somebody_else77	i love music. i eat tacos. i smoke weed. *addicted to words*	3491	17036	12575	Sun Feb 12 21:04:44 +0000 2012	-14400	Eastern Time (US & Canada)	F5ABB5	http://abs.twimg.com/images/themes/theme13/bg.gif	https://abs.twimg.com/images/themes/theme13/bg.gif	False	F5ABB5	EEEEEE	FFFFFF	333333	True	http://pbs.twimg.com/profile_images/866812508128129024/6kWPLwn6_normal.jpg	False	False	None	None	None
870435674486394881	817412452665147393	julia 21	1/17, 2/26, 6/22 express liveu22ac	None	be the reason your heart beats fast +	640	8785	8340	Fri Jan 06 16:48:10 +0000 2017	-25200	Pacific Time (US & Canada)	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/868476175794012160/o7S_fBAG_normal.jpg	True	False	None	None	None
870435677367939072	2682224817	hey girlud83dude09!	batimore, md	None	black girl magicud83eudd84! || tracknationnud83eudd47|| #futureneurosurgeonud83cudf93	633	3821	3463	Mon Jul 07 05:51:34 +0000 2014	None	None	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	ABB8C2	000000	000000	000000	False	http://pbs.twimg.com/profile_images/870097572169494533/CR1vK5Ew_normal.jpg	False	False	None	None	None
870435681432199168	2914168920	Makaylau2728	Mobile, AL-Tallahassee, FL 	None	Bio-Premed #famu #MAMGAu269cufe0f #BlackAndSTEM	4467	25232	75073	Sun Nov 30 00:50:32 +0000 2014	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/868302787884535808/b7evvVgn_normal.jpg	True	False	None	None	None
870435695860391936	237159663	Please Justin! :(	Must be justin following!	http://youtube.com/justinbieber	My love pours out to the ones who have been there since the beginning. I will forever be grateful. Beliebers are the strongest, most compassionate people. u265b	1910	10	66478	Wed Jan 12 06:17:08 +0000 2011	-18000	Central Time (US & Canada)	131516	http://abs.twimg.com/images/themes/theme14/bg.gif	https://abs.twimg.com/images/themes/theme14/bg.gif	True	009999	EEEEEE	EFEFEF	333333	True	http://pbs.twimg.com/profile_images/552904078766788608/anSEdyQI_normal.jpeg	False	False	None	None	None
870435694778474496	358659432	ud83cudf3b CAREFREE ud83cudf3b	u2661NORFOLK'S 90210u2661	None	TANEYA ud83cudf6b,ud83cudf7c, &ud83cudf6f - KEKE'S MOMMY u2764 A Proverbs: 31 kind of woman u2764ufe0f M.A. u2764 AUTHOR, ARTIST u2764 IG: bohemian_qtu2764 SnapChat: blaque_barbie92	959	5268	46734	Sat Aug 20 08:28:23 +0000 2011	-10800	Atlantic Time (Canada)	E00D5E	http://pbs.twimg.com/profile_background_images/631526368/gqzebaklh0hs06hbfh8k.jpeg	https://pbs.twimg.com/profile_background_images/631526368/gqzebaklh0hs06hbfh8k.jpeg	True	2FC2EF	181A1E	252429	666666	True	http://pbs.twimg.com/profile_images/864297258510147584/G2UbNJkJ_normal.jpg	False	False	None	None	None
870435698758762496	4843030705	Yoruichi Shihu014din	None	None	Throwin' sass around like it's confetti	119	1242	3396	Mon Feb 01 04:37:33 +0000 2016	-25200	Pacific Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1B95E0	000000	000000	000000	False	http://pbs.twimg.com/profile_images/870095925904982020/arYUCrQE_normal.jpg	False	False	None	None	None
870435700054863872	3167873262	Brittanya	None	None	None	45	607	239	Wed Apr 22 21:38:53 +0000 2015	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/731705895512506368/2-S6B1Dl_normal.jpg	True	False	None	None	None
870435702206418944	15759609	radiate	Energy is All, WE are Energy	http://www.radiatinglove.me	In Lak'ech Ala K'in	3704	56	43288	Thu Aug 07 04:21:33 +0000 2008	-14400	Eastern Time (US & Canada)	642D8B	http://abs.twimg.com/images/themes/theme10/bg.gif	https://abs.twimg.com/images/themes/theme10/bg.gif	True	FF0000	65B0DA	7AC3EE	3D1957	True	http://pbs.twimg.com/profile_images/57860699/roni_-smile_normal.jpg	False	False	None	None	None
870435710880415744	173156639	lex u2728	the star room // jersey	None	u00af_( u02d8u0361 u02d8u032f)_/u00af sometimes you just gotta say fuck it	258	8771	22749	Sat Jul 31 16:00:16 +0000 2010	-14400	Eastern Time (US & Canada)	FFFFFF	http://pbs.twimg.com/profile_background_images/492178739313135616/RonnA9lt.png	https://pbs.twimg.com/profile_background_images/492178739313135616/RonnA9lt.png	True	FA5858	FFFFFF	91FAF1	FF4CFF	True	http://pbs.twimg.com/profile_images/830900416313430021/w0n8l_ay_normal.jpg	False	False	None	None	None
870435713275142144	816113045957210112	Ashley:)	None	None	:')	331	595	3385	Tue Jan 03 02:44:47 +0000 2017	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/868230332943917058/BE6Mmh7L_normal.jpg	True	False	None	None	None
870430815473332224	1064457391	The Sunny Shadow	Louisville, KY	https://thesunnyshadow.com	by Krista-Lee-Pfeiffer | New blog posts soon! #BipolarDisorder #SelfGrowth + FREE DOWNLOAD LIBRARY: http://sunshdw.link/subscribe | krista@thesunnyshadow.com	1901	2503	23559	Sun Jan 06 01:16:19 +0000 2013	-14400	Eastern Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	B1984D	000000	000000	000000	False	http://pbs.twimg.com/profile_images/849065464231755782/iF4QRwJ9_normal.jpg	False	False	None	None	None
870431309654634496	2400807113	Channy G. Buckets ud83cudfdf	None	None	Anesthesiologist| Calebsworld| R.I.P Grandad| Trust Gods Timing| Better Safe Than Sorry ud83cuddefud83cuddf2| http://Xvideos.com| Dick N' Dip coming soon	2132	17584	52140	Tue Mar 11 00:37:24 +0000 2014	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/866414549947346945/wHsKQTPc_normal.jpg	True	False	None	None	None
